municipality,score,strong,hasAmount,hasTarget,hasDeadline,title,url,snippet
"御前崎市","12","0","false","true","true","著作権・リンク等について","https://www.city.omaezaki.shizuoka.jp/kurashi/shisei/koho_kocho/koho/homepage/chosakuken.html","著作権・リンク等について／御前崎市公式ホームページ 本文へ移動 文字サイズ変更 背景色変更 音声読み上げ サイトマップ 総合トップへ くらしの情報トップへ 子どもたちの夢と 希望があふれるまち御前崎 「注目キーワード」 御前崎市役所 〒437-1692 静岡県御前崎市池新田5585番地 電話番号：0537-85-1111（代表） 業務時間：午前8時15分から午後5時 OMAEZAKI-CITY 閲覧支援/Select Language メインメニュー 防災・防犯・消防 Disaster prevention くらし"
"牧之原市","12","0","false","true","true","","https://www.city.makinohara.shizuoka.jp/","牧之原市ホームページ ホーム ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信しています"
"牧之原市","12","0","false","true","true","サイトマップ","https://www.city.makinohara.shizuoka.jp/sitemap.html","サイトマップ - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信"
"牧之原市","12","0","false","true","true","子育て・健康・福祉","https://www.city.makinohara.shizuoka.jp/life/2/","子育て・健康・福祉 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報"
"牧之原市","12","0","false","true","true","教育・文化・スポーツ","https://www.city.makinohara.shizuoka.jp/life/3/","教育・文化・スポーツ - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情"
"牧之原市","12","0","false","true","true","企業・産業・観光","https://www.city.makinohara.shizuoka.jp/life/4/","企業・産業・観光 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を"
"牧之原市","12","0","false","true","true","防災・安全","https://www.city.makinohara.shizuoka.jp/life/5/","防災・安全 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信し"
"牧之原市","12","0","false","true","true","市政情報","https://www.city.makinohara.shizuoka.jp/life/6/","市政情報 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信して"
"牧之原市","12","0","false","true","true","イベントカレンダー","https://www.city.makinohara.shizuoka.jp/calendar/","イベントカレンダー - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報"
"牧之原市","12","0","false","true","true","御前崎港に外国客船ウエステルダムが寄港しました","https://www.city.makinohara.shizuoka.jp/site/kanko/53307.html","御前崎港に外国客船ウエステルダムが寄港しました - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支"
"牧之原市","12","0","false","true","true","広報まきのはら 2026年７月号（vol.298）","https://www.city.makinohara.shizuoka.jp/site/koho/62321.html","広報まきのはら 2026年７月号（vol.298） - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設"
"牧之原市","12","0","false","true","true","新着更新情報","https://www.city.makinohara.shizuoka.jp/soshiki/list1-1.html","新着更新情報 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信"
